G19	-18.53363767	139.0357774
G20	-19.07564608	140.4472208
G21	-19.84989287	143.3951331
G23	-18.31324164	137.6208706
G24	-19.12082465	139.8962502
G25	-18.78035758	141.8124153
G26	-18.022513	139.5527314
G28	-18.13210146	140.3651155
G29	-16.05243479	141.8155884
G3	-23.6376703	139.2879856
G31	-17.36881657	141.1150622
G33	-16.74729771	141.4175524
G34	-17.34123181	138.7513171
G35	-17.03057864	139.4892236
G36	-17.88573416	141.9347315
G37	-16.90490667	138.9811434
G38	-16.56431398	139.4588913
G4	-23.42426015	140.1372183
G40	-24.05636975	139.8175719
G41	-21.26027755	138.8104555
G42	-20.47735321	138.262116
G43	-22.13275818	138.5961317
G44	-18.94153793	139.7478626
G45	-18.2705876	140.1666418
G47	-17.85144584	138.682737
G5	-22.88173627	138.5657301
G6	-22.62842257	139.7247443
G7	-22.87928251	140.2647726
G8	-21.8218442	139.7132708
G9	-22.08473631	140.7388174
G9.1	-22.03693923	142.3193515
K1	-17.94389329	122.6253004
K10	-17.27598142	124.013626
K11	-17.84614056	127.0630252
K12	-18.51728972	128.2275775
K13	-17.02802875	122.7057293
K14	-17.08878137	124.8691177
K15	-16.66816392	122.9022574
K16	-16.4424157	123.2675777
K17	-15.62132645	124.8758709
K18	-16.00384906	126.0054329
K19	-15.28945962	127.0496627
K2	-17.78656019	122.4450455
K20	-17.4239872	127.3910508
K21	-18.10586567	129.7059148
K22	-14.87939571	125.4637639
K23	-17.34859646	126.1280783
K25	-15.27784587	127.5277025
K26	-15.63688402	127.3644225
K29	-15.88629735	128.867674
K3	-18.25939894	124.0608413
K30	-17.23515381	129.3537164
K32	-15.13900438	127.9888676
K33	-16.37711391	127.9778658
K34	-17.21705221	130.5393968
K35	-15.0779801	127.0231169
K36	-14.62684779	127.6671493
K37.1	-15.29300696	129.2746936
K39	-14.21811415	126.3424611
K4	-17.51518092	122.4915047
K43	-16.42768619	127.21894
K44	-14.12730414	127.0418156
K48	-18.19674378	122.5361115
K49	-16.32278166	123.8597133
K5	-17.72474079	125.6051687
K50	-15.03641569	128.4571656
K51	-18.27033506	127.8501016
K52	-16.18764992	127.2888469
K53	-16.03065673	124.1487546
K54	-17.9700937	122.9971836
K55	-16.69360094	123.6706818
K56	-15.30243643	124.259401
K6	-18.59096991	126.179024
K62	-15.63267112	127.9739165
K63	-16.30951329	128.2513676
K7	-18.06933983	128.5856727
K8	-17.23238857	122.5274129
K9	-17.26473981	123.1341581
L1	-34.48186913	137.5910412
L10	-30.35021173	138.8825771
L11	-29.83938464	140.1004248
L12	-29.26078824	141.2096483
L13	-28.4169104	136.0837212
L14	-28.59828909	137.7748382
L15	-29.17570723	142.66888
L16	-26.35189074	142.0252753
L17	-28.22809102	139.0584151
L18	-28.32584186	140.3918776
L19	-28.01441455	142.2386919
L2	-33.70399043	135.439736
L20	-28.6016663	141.7630213
L22	-26.9437721	138.9611802
L23	-26.53440658	140.4391338
L25	-27.57048538	141.8854184
L26	-27.34291427	143.5024351
L27	-25.88626857	137.1817585
L28	-25.97487493	138.7338012
L29	-26.63472562	142.5938623
L3	-34.42714719	138.4084662
L30	-26.82346778	143.2389399
L31	-25.90446432	139.4987276
L32	-24.3855385	139.8671121
L33	-25.35589258	141.6236496
L34	-25.27295934	139.7382964
L35	-24.9599361	141.0306774
L36	-25.49161592	142.4902412
L38	-24.53831202	144.2751922
L39	-24.10558959	145.8108102
L4	-32.8178302	138.0694391
L40	-23.41919493	141.5875433
L41	-23.08563188	144.8746802
L42	-21.1570842	144.2829284
L43	-28.38567517	143.0055259
L44	-24.65633353	145.6108717
L45	-27.51328333	141.2440087
L46	-26.95530463	140.8402469
L47	-27.32275325	139.9625406
L48	-26.33916333	140.960083
L49	-24.93803946	139.5024115
L5	-32.93016066	139.0812316
L50	-29.18670533	135.3837715
L51	-25.73018833	137.1438555
L52	-28.91430688	136.1604381
L53	-27.72217266	136.025876
L54	-27.49453191	137.5854732
L55	-30.94840196	138.5829907
L56	-25.97429989	143.8487024
L57	-28.87314392	142.6017432
L6	-32.6883657	136.8100904
L62	-23.53445817	142.9528968
L65	-30.73320256	140.4828535
L66	-26.2572411	143.0398934
L7	-31.09778577	139.8040762
L8	-30.55622095	141.5672758
L9	-29.99929809	137.9422167
N10	-12.85739216	130.425114
N102	-14.21069418	129.8507263
N104	-12.97618751	135.3967658
N11	-13.37733792	130.4467343
N112	-15.04125841	135.4116298
N116	-12.2661061	136.8700978
N118	-13.37364795	135.7620122
N12	-13.78862133	130.4336463
N120	-15.04294182	135.3450616
N121	-16.45167137	134.8262768
N128	-13.8698099	135.5886143
N13	-13.75854954	130.271628
N138	-16.36136512	136.0457131
N14	-13.23326924	130.825209
N15	-13.51678358	130.1162368
N151	-13.9310889	136.5853882
N152	-15.72119237	137.0276688
N153	-15.80208107	136.8078611
N155	-16.85677792	137.2737774
N157	-14.2283974	130.3642618
N158	-14.71590049	129.946497
N159	-14.40514018	129.8169491
N16	-13.97056679	130.4182039
N160	-14.00459251	130.6119063
N161	-13.89279577	129.8490531
N162	-13.81167582	129.8100059
N163	-14.08764363	129.715299
N164	-13.72102164	130.0513079
N169	-13.6537488	133.5850506
N17	-14.24563928	130.4613106
N171	-12.67879701	133.4294768
N173	-12.26766152	134.0414224
N175	-13.56560435	134.3888624
N176	-14.15531425	132.2538075
N177	-14.08836479	132.3599592
N178	-13.45184228	131.6779507
N179	-11.28981651	131.932295
N18	-15.15402829	130.3903023
N180	-11.91768043	132.648685
N181	-11.28706594	131.9235375
N182	-12.13275273	132.9371945
N183	-11.55548091	133.1725261
N184	-11.07092598	132.9074224
N185	-11.3102845	131.9291184
N186	-12.57799587	133.5566359
N188	-11.24584451	132.4184072
